"row ID","ID","DemAffl","DemAge","DemCluster","DemClusterGroup","DemGender","DemReg","DemTVReg","PromClass","PromSpend","PromTime","TargetBuy","TargetAmt"
"Row6946","0014901935",8.0,68.0,"35","D","M","South East","S & S East","Gold",8594.759999999998,6.0,0.0,0.0
"Row6947","0014903040",3.0,,"50","F","M","North","N West","Tin",0.009999999999999998,4.0,0.0,0.0
"Row6948","0014903628",8.0,48.0,,,"M","Midlands","Ulster","Silver",2000.0,4.0,0.0,0.0
"Row6949","0014904543",10.0,67.0,"53","F","U","Midlands","Midlands","Gold",12000.0,7.0,0.0,0.0
"Row6950","0014907135",7.0,28.0,"15","B","U","Scottish","Border","Gold",8000.0,1.0,0.0,0.0
"Row6951","0014909979",7.0,,"08","B","F","Midlands","Wales & West","Silver",600.0,3.0,0.0,0.0
"Row6952","0014910896",,75.0,"41","E","F","South East","London","Gold",10000.0,16.0,1.0,1.0
"Row6953","0014911442",8.0,63.0,"44","E","F","Midlands","Midlands","Silver",2500.0,2.0,1.0,1.0
"Row6954","0014911825",7.0,60.0,"25","C","M","Midlands","Midlands","Tin",0.009999999999999998,11.0,1.0,1.0
"Row6955","0014914107",8.0,37.0,"36","E","F","South East","London","Gold",12088.109999999999,8.0,0.0,0.0
"Row6956","0014916258",5.0,,"47","F","M","Scottish","C Scotland","Platinum",25000.0,4.0,0.0,0.0
"Row6957","0014918420",10.0,73.0,"04","A","U","South East","London","Gold",18035.46,9.0,0.0,0.0
"Row6958","0014919168",19.0,,"20","C","F","South East","London","Gold",10000.0,2.0,1.0,3.0
"Row6959","0014920425",8.0,67.0,"23","C","U","Midlands","Midlands","Gold",6000.0,5.0,0.0,0.0
"Row6960","0014921820",,52.0,"38","E","F","South East","London","Tin",0.009999999999999998,7.0,0.0,0.0
"Row6961","0014924374",14.0,61.0,"08","B","F","South East","London","Silver",5000.0,5.0,0.0,0.0
"Row6962","0014925796",5.0,41.0,"41","E","F","Midlands","Midlands","Tin",0.009999999999999998,,0.0,0.0
"Row6963","0014928809",7.0,50.0,"29","D","F","Scottish","C Scotland","Tin",0.009999999999999998,5.0,0.0,0.0
"Row6964","0014931001",2.0,44.0,"17","C","F","North","N West","Silver",4600.0,9.0,0.0,0.0
"Row6965","0014932113",8.0,69.0,"28","D","M","North","Yorkshire","Gold",12684.25,8.0,0.0,0.0
"Row6966","0014933667",7.0,62.0,"27","D","F","South East","S & S East","Gold",5500.0,8.0,0.0,0.0
"Row6967","0014934167",8.0,38.0,"35","D","F","South East","S & S East","Tin",0.009999999999999998,,0.0,0.0
"Row6968","0014934337",7.0,35.0,"09","B","F","South East","London","Gold",6107.639999999999,6.0,1.0,1.0
"Row6969","0014935546",8.0,,"04","A","F","North","N East","Gold",6000.0,2.0,0.0,0.0
"Row6970","0014940450",,62.0,"37","E","M","South East","London","Silver",5000.0,1.0,1.0,1.0
"Row6971","0014941465",10.0,55.0,"12","B","M","North","Yorkshire","Silver",2100.0,9.0,0.0,0.0
"Row6972","0014942488",8.0,39.0,"08","B","U","South East","London","Silver",1600.0,9.0,0.0,0.0
"Row6973","0014942550",12.0,57.0,"04","A",,"South East","London","Gold",10000.0,4.0,0.0,0.0
"Row6974","0014943824",8.0,64.0,"36","E","M","North","N West","Gold",10000.0,4.0,0.0,0.0
"Row6975","0014947005",17.0,52.0,"17","C","M",,,"Silver",600.0,8.0,0.0,0.0
"Row6976","0014948109",8.0,76.0,"39","E","F","Scottish","N Scot","Gold",12053.339999999998,6.0,0.0,0.0
"Row6977","0014950545",3.0,50.0,"32","D","M",,,"Silver",1000.0,1.0,0.0,0.0
"Row6978","0014954389",6.0,61.0,"10","B","M","Scottish","N Scot","Gold",13500.0,1.0,0.0,0.0
"Row6979","0014955938",12.0,33.0,"27","D","F","Scottish","C Scotland","Tin",0.009999999999999998,4.0,1.0,1.0
"Row6980","0014956241",13.0,48.0,"14","B",,"South East","London","Tin",0.009999999999999998,4.0,0.0,0.0
"Row6981","0014958511",11.0,,"41","E",,"Midlands","Midlands","Silver",1455.1,11.0,0.0,0.0
"Row6982","0014959828",9.0,42.0,"21","C","F","South East","London","Gold",12000.0,12.0,0.0,0.0
"Row6983","0014963078",7.0,60.0,"09","B","F","South East","London","Tin",0.009999999999999998,4.0,0.0,0.0
"Row6984","0014963515",7.0,70.0,"06","B","U","South East","S & S East","Silver",3000.0,5.0,0.0,0.0
"Row6985","0014969440",9.0,53.0,"24","C","F","North","Yorkshire","Tin",0.009999999999999998,10.0,1.0,1.0
"Row6986","0014970678",18.0,50.0,"14","B",,"Scottish","C Scotland","Silver",1000.0,4.0,1.0,1.0
"Row6987","0014973995",8.0,49.0,"49","F",,"Midlands","Midlands","Tin",0.009999999999999998,8.0,0.0,0.0
"Row6988","0014974592",12.0,61.0,"10","B","F","Midlands","Midlands","Gold",6000.01,9.0,0.0,0.0
"Row6989","0014975300",9.0,,"52","F","M","North","N West","Silver",600.0,11.0,1.0,1.0
"Row6990","0014976048",6.0,62.0,"35","D","U","Midlands","Wales & West","Gold",6000.0,5.0,0.0,0.0
"Row6991","0014976366",8.0,79.0,"15","B","F","North","N West","Gold",15000.0,12.0,0.0,0.0
"Row6992","0014976749",7.0,38.0,"36","E","M","North","N West","Gold",10000.0,4.0,0.0,0.0
"Row6993","0014977478",11.0,51.0,"14","B","M","Midlands","Wales & West","Tin",0.009999999999999998,12.0,0.0,0.0
"Row6994","0014979063",16.0,37.0,"01","A","F","North","N West","Gold",12000.0,6.0,1.0,1.0
"Row6995","0014983729",9.0,46.0,"12","B","F","North","N West","Tin",0.009999999999999998,10.0,0.0,0.0
"Row6996","0014985349",9.0,31.0,"05","B","F","Midlands","Midlands","Tin",0.009999999999999998,7.0,0.0,0.0
"Row6997","0014987686",11.0,38.0,"32","D","M","North","N West","Silver",0.019999999999999997,4.0,0.0,0.0
"Row6998","0014998130",8.0,56.0,"44","E","F","Midlands","Wales & West","Gold",6000.0,2.0,0.0,0.0
"Row6999","0014999722",14.0,,"35","D","M","Midlands","Midlands","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7000","0015001229",6.0,34.0,"27","D","F","South East","London","Silver",100.0,13.0,1.0,1.0
"Row7001","0015002586",8.0,72.0,"10","B","F","North","N West","Gold",6000.0,5.0,0.0,0.0
"Row7002","0015008339",4.0,72.0,"02","A","F","Midlands","Wales & West","Gold",6000.0,2.0,0.0,0.0
"Row7003","0015012220",13.0,41.0,"27","D","F","South East","London","Tin",0.009999999999999998,5.0,1.0,1.0
"Row7004","0015017990",6.0,61.0,"04","A","F","Midlands","Wales & West","Gold",6000.0,12.0,0.0,0.0
"Row7005","0015018679",2.0,62.0,"04","A","F","South East","London","Gold",6000.0,6.0,0.0,0.0
"Row7006","0015020843",7.0,54.0,"14","B","F","North","N West","Silver",3000.01,8.0,0.0,0.0
"Row7007","0015021858",8.0,53.0,"21","C","F","South East","London","Platinum",45000.0,7.0,0.0,0.0
"Row7008","0015023834",7.0,66.0,"05","B","U","North","N West","Gold",7000.0,2.0,0.0,0.0
"Row7009","0015029689",9.0,54.0,"28","D",,"South East","S & S East","Silver",0.019999999999999997,7.0,0.0,0.0
"Row7010","0015031403",9.0,39.0,"10","B","U","South East","London","Tin",0.009999999999999998,11.0,0.0,0.0
"Row7011","0015033082",15.0,47.0,"27","D","M","South East","London","Gold",10000.0,15.0,0.0,0.0
"Row7012","0015034372",13.0,59.0,"27","D","M","North","Yorkshire","Gold",7900.0,11.0,0.0,0.0
"Row7013","0015035107",8.0,37.0,"52","F","F","North","Yorkshire","Silver",100.0,,1.0,1.0
"Row7014","0015035794",8.0,,"49","F",,"South East","S & S East","Platinum",37269.94,8.0,0.0,0.0
"Row7015","0015036421",6.0,61.0,"22","C","F","South East","London","Gold",6000.0,10.0,0.0,0.0
"Row7016","0015041565",8.0,60.0,"51","F","F","Midlands","Midlands","Silver",3000.0,5.0,0.0,0.0
"Row7017","0015044017",4.0,51.0,"32","D","F","South East","London","Tin",0.009999999999999998,4.0,0.0,0.0
"Row7018","0015045099",8.0,56.0,"17","C","F","Midlands","East","Tin",0.009999999999999998,5.0,1.0,2.0
"Row7019","0015050807",10.0,67.0,"53","F","F","Midlands","Wales & West","Gold",6053.339999999999,4.0,0.0,0.0
"Row7020","0015055124",8.0,68.0,"12","B","F","South East","London","Gold",17996.5,10.0,0.0,0.0
"Row7021","0015056678",17.0,37.0,"25","C","F","North","Yorkshire","Gold",6105.32,9.0,1.0,3.0
"Row7022","0015057151",10.0,42.0,"55","U","F","South East","S & S East","Silver",500.0,2.0,1.0,1.0
"Row7023","0015057801",10.0,74.0,"34","D","F","Midlands","East","Silver",5000.0,4.0,1.0,1.0
"Row7024","0015061159",6.0,53.0,"12","B","M","Scottish","C Scotland","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7025","0015064247",11.0,76.0,"23","C","F","South West","S West","Silver",1500.0,32.0,0.0,0.0
"Row7026","0015064549",10.0,46.0,"25","C",,"South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7027","0015067831",6.0,62.0,"12","B","M","South East","London","Silver",1000.0,5.0,0.0,0.0
"Row7028","0015069370",10.0,48.0,"06","B","F","Midlands","East","Gold",6000.0,2.0,0.0,0.0
"Row7029","0015070506",13.0,55.0,"03","A","F","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7030","0015079333",,44.0,"46","F","M",,,"Tin",0.009999999999999998,8.0,0.0,0.0
"Row7031","0015080072",,56.0,"23","C",,"Scottish","C Scotland","Gold",11000.0,5.0,0.0,0.0
"Row7032","0015080692",8.0,59.0,"44","E","F","South East","London","Tin",0.009999999999999998,13.0,0.0,0.0
"Row7033","0015085856",4.0,70.0,"25","C","F","North","Yorkshire","Gold",6000.0,6.0,0.0,0.0
"Row7034","0015087212",12.0,60.0,"24","C","F","Midlands","Midlands","Silver",3000.0,2.0,1.0,1.0
"Row7035","0015088146",13.0,63.0,"27","D","M","South East","S & S East","Gold",6000.0,1.0,0.0,0.0
"Row7036","0015091295",16.0,43.0,"25","C","F","South East","London","Tin",0.009999999999999998,7.0,1.0,1.0
"Row7037","0015095894",7.0,47.0,"49","F","F","Midlands","East","Gold",6053.339999999999,4.0,0.0,0.0
"Row7038","0015097471",5.0,44.0,"38","E","F","North","Yorkshire","Silver",480.0,5.0,1.0,1.0
"Row7039","0015097862",9.0,54.0,"23","C","F","South West","S West","Tin",0.009999999999999998,9.0,0.0,0.0
"Row7040","0015098575",7.0,38.0,"21","C","F","South East","London","Silver",1000.0,1.0,0.0,0.0
"Row7041","0015098710",6.0,65.0,"12","B","F","North","N West","Silver",3000.0,8.0,0.0,0.0
"Row7042","0015100111",7.0,59.0,"19","C","F","Midlands","Wales & West","Gold",6000.0,2.0,0.0,0.0
"Row7043","0015104001",13.0,56.0,"49","F","F","Midlands","Midlands","Silver",1500.0,9.0,0.0,0.0
"Row7044","0015106578",6.0,68.0,"30","D","F","South West","S West","Gold",6053.349999999999,6.0,0.0,0.0
"Row7045","0015112365",25.0,33.0,"31","D","M","South East","London","Silver",2650.0,11.0,1.0,3.0
"Row7046","0015113876",13.0,,"21","C","F","South East","London","Silver",1510.0,9.0,0.0,0.0
"Row7047","0015114899",12.0,50.0,"14","B","F","South East","S & S East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7048","0015116182",13.0,74.0,"23","C","F","South East","S & S East","Silver",600.0,1.0,0.0,0.0
"Row7049","0015117006",10.0,,"25","C","M","South East","London","Silver",3000.0,5.0,0.0,0.0
"Row7050","0015118975",5.0,60.0,"08","B","M","Midlands","East","Gold",6178.5,9.0,1.0,1.0
"Row7051","0015119505",14.0,68.0,"48","F","F","South East","S & S East","Silver",4884.25,8.0,1.0,1.0
"Row7052","0015126021",,50.0,,,"F","Midlands","Ulster","Silver",600.0,5.0,0.0,0.0
"Row7053","0015128032",6.0,56.0,"10","B","F","South East","S & S East","Gold",11000.0,4.0,0.0,0.0
"Row7054","0015129098",5.0,60.0,"14","B","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7055","0015133001",5.0,40.0,"29","D","F","South East","London","Gold",13911.0,5.0,0.0,0.0
"Row7056","0015137473",11.0,55.0,"35","D","F","South East","London","Silver",300.0,9.0,0.0,0.0
"Row7057","0015139182",7.0,34.0,"53","F","M","North","N West","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7058","0015142671",9.0,57.0,"20","C",,"South East","London","Gold",6000.0,6.0,0.0,0.0
"Row7059","0015143570",5.0,73.0,"05","B","U","South East","London","Gold",13000.0,13.0,0.0,0.0
"Row7060","0015144232",11.0,64.0,"12","B",,"Midlands","Wales & West","Silver",1028.1899999999998,4.0,0.0,0.0
"Row7061","0015144763",9.0,33.0,"27","D","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7062","0015146200",,69.0,"11","B","F","North","N East","Silver",3000.0,8.0,0.0,0.0
"Row7063","0015146294",3.0,72.0,"16","C","M","Midlands","Midlands","Gold",6053.349999999999,7.0,0.0,0.0
"Row7064","0015148793",5.0,58.0,"19","C","M","North","N West","Gold",6000.0,1.0,0.0,0.0
"Row7065","0015149323",4.0,75.0,"01","A","F","Scottish","C Scotland","Gold",18053.35,4.0,0.0,0.0
"Row7066","0015152359",5.0,43.0,"17","C","F","Midlands","East","Tin",0.009999999999999998,5.0,1.0,1.0
"Row7067","0015153231",10.0,77.0,"36","E","M","South East","London","Silver",1000.0,2.0,0.0,0.0
"Row7068","0015159396",,54.0,"52","F","M","South East","London","Silver",1950.0,8.0,0.0,0.0
"Row7069","0015166260",7.0,47.0,"20","C",,"South East","London","Silver",920.0,4.0,0.0,0.0
"Row7070","0015167399",9.0,60.0,"27","D","F","South East","London","Tin",0.009999999999999998,10.0,0.0,0.0
"Row7071","0015172929",8.0,47.0,,,,"North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7072","0015173569",,71.0,"30","D","M","South East","S & S East","Platinum",20561.79,3.0,0.0,0.0
"Row7073","0015176916",14.0,35.0,"10","B","F","Midlands","Wales & West","Silver",420.0,5.0,1.0,1.0
"Row7074","0015178285",5.0,51.0,"32","D","F","North","N West","Tin",0.009999999999999998,4.0,1.0,1.0
"Row7075","0015181413",7.0,66.0,"30","D","M","South East","S & S East","Silver",4500.0,5.0,0.0,0.0
"Row7076","0015182436",8.0,56.0,"14","B","M","North","N West","Silver",1000.0,5.0,0.0,0.0
"Row7077","0015186512",11.0,36.0,"40","E","M","South East","London","Silver",600.0,7.0,1.0,1.0
"Row7078","0015190080",7.0,66.0,"25","C","F","South East","London","Silver",2700.0,4.0,0.0,0.0
"Row7079","0015195295",11.0,60.0,"52","F","F","South East","S & S East","Silver",3430.0,4.0,0.0,0.0
"Row7080","0015199800",11.0,47.0,"27","D","F","South East","London","Gold",6000.0,5.0,0.0,0.0
"Row7081","0015201635",11.0,69.0,"07","B","F","South East","London","Silver",2500.0,2.0,1.0,1.0
"Row7082","0015203964",6.0,61.0,"27","D","F","North","Yorkshire","Silver",300.01,9.0,0.0,0.0
"Row7083","0015208699",6.0,61.0,"45","E","M","Midlands","Wales & West","Silver",5000.0,2.0,0.0,0.0
"Row7084","0015210111",6.0,36.0,"23","C","F","Midlands","East","Silver",3000.0,10.0,0.0,0.0
"Row7085","0015211045",11.0,61.0,"16","C","F","North","Yorkshire","Silver",3000.0,8.0,0.0,0.0
"Row7086","0015211401",19.0,40.0,"23","C","F","Scottish","Border","Silver",5000.0,3.0,1.0,1.0
"Row7087","0015217256",5.0,68.0,"19","C","U","Midlands","Midlands","Silver",1000.0,1.0,0.0,0.0
"Row7088","0015220168",12.0,75.0,"31","D","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7089","0015222403",6.0,49.0,"39","E","M","Scottish","N Scot","Silver",2000.0,4.0,0.0,0.0
"Row7090","0015226581",11.0,45.0,"06","B","M","South East","S & S East","Tin",0.009999999999999998,4.0,0.0,0.0
"Row7091","0015232255",5.0,59.0,"53","F","M","Midlands","Midlands","Silver",3000.0,8.0,0.0,0.0
"Row7092","0015234398",11.0,36.0,"27","D","M","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7093","0015234738",7.0,69.0,,,"F","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7094","0015235971",3.0,55.0,"17","C","F","Scottish","C Scotland","Silver",3290.3999999999996,7.0,0.0,0.0
"Row7095","0015238857",7.0,59.0,"27","D","F","North","Yorkshire","Gold",11000.0,5.0,0.0,0.0
"Row7096","0015240533",10.0,,"14","B","F","Midlands","Midlands","Silver",3000.0,6.0,0.0,0.0
"Row7097","0015246574",,66.0,"01","A","M","North","Yorkshire","Silver",500.0,1.0,0.0,0.0
"Row7098","0015250539",27.0,33.0,"46","F","M","Midlands","Wales & West","Tin",0.009999999999999998,4.0,1.0,3.0
"Row7099","0015252434",5.0,55.0,"37","E","M","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7100","0015252752",10.0,65.0,"35","D",,"North","N West","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7101","0015256340",9.0,54.0,"18","C","U","Scottish","C Scotland","Silver",3000.0,8.0,0.0,0.0
"Row7102","0015264130",6.0,72.0,"29","D","F","South East","London","Gold",6053.349999999999,5.0,0.0,0.0
"Row7103","0015265153",4.0,72.0,"16","C","F","North","N West","Silver",300.0,9.0,0.0,0.0
"Row7104","0015265382",9.0,62.0,"42","E","F","South East","S & S East","Silver",3300.0,9.0,1.0,1.0
"Row7105","0015271056",8.0,71.0,"25","C","F","South East","S & S East","Gold",20000.0,8.0,0.0,0.0
"Row7106","0015273911",5.0,53.0,"17","C","F","North","N West","Tin",0.009999999999999998,4.0,0.0,0.0
"Row7107","0015275892",10.0,79.0,"15","B","M","Midlands","Midlands","Gold",6000.0,,0.0,0.0
"Row7108","0015278069",8.0,59.0,"09","B","F","South East","London","Platinum",20290.989999999998,3.0,0.0,0.0
"Row7109","0015290409",5.0,76.0,"06","B","F","South East","S & S East","Silver",3000.0,5.0,1.0,1.0
"Row7110","0015293696",3.0,47.0,"05","B",,"South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7111","0015295605",5.0,36.0,"32","D","U","North","Yorkshire","Tin",0.009999999999999998,10.0,0.0,0.0
"Row7112","0015296946",7.0,59.0,"27","D","F","South East","London","Gold",6000.0,4.0,0.0,0.0
"Row7113","0015299910",11.0,51.0,"16","C","F","North","N East","Tin",0.009999999999999998,5.0,1.0,1.0
"Row7114","0015300668",15.0,42.0,"51","F","F","South East","London","Silver",420.0,4.0,1.0,2.0
"Row7115","0015304582",10.0,63.0,"12","B",,"South West","S West","Silver",100.0,11.0,0.0,0.0
"Row7116","0015305511",9.0,63.0,"19","C","M","Midlands","Midlands","Gold",15075.0,9.0,0.0,0.0
"Row7117","0015306534",13.0,61.0,"03","A","F","South East","London","Gold",9600.0,5.0,0.0,0.0
"Row7118","0015309703",7.0,58.0,"35","D","F","North","N West","Gold",6000.0,4.0,0.0,0.0
"Row7119","0015313301",9.0,68.0,"41","E","F","South East","London","Silver",3000.01,8.0,0.0,0.0
"Row7120","0015319423",7.0,74.0,"08","B","F","South East","S & S East","Silver",2500.0,30.0,0.0,0.0
"Row7121","0015329976",9.0,48.0,"25","C","F","South East","London","Gold",12053.34,4.0,1.0,1.0
"Row7122","0015332888",16.0,,"35","D","U","North","N West","Silver",1000.0,10.0,0.0,0.0
"Row7123","0015334104",8.0,,"03","A",,"Scottish","C Scotland","Silver",1500.0,5.0,0.0,0.0
"Row7124","0015339696",10.0,69.0,"13","B",,"North","N West","Platinum",20505.32,5.0,0.0,0.0
"Row7125","0015341186",4.0,69.0,"44","E","F","South East","S & S East","Gold",18140.78,9.0,0.0,0.0
"Row7126","0015342328",16.0,71.0,"47","F",,,,"Gold",9000.0,7.0,0.0,0.0
"Row7127","0015345378",7.0,47.0,"25","C","F","North","N West","Tin",0.009999999999999998,10.0,0.0,0.0
"Row7128","0015350517",8.0,58.0,,,"M","Midlands","Ulster","Gold",6000.0,6.0,0.0,0.0
"Row7129","0015351475",7.0,48.0,"14","B","F","Midlands","Midlands","Silver",3300.0,6.0,0.0,0.0
"Row7130","0015355071",7.0,47.0,"27","D","F","North","N East","Silver",2000.0,8.0,0.0,0.0
"Row7131","0015360288",13.0,38.0,"21","C","F","South East","London","Silver",300.0,11.0,1.0,1.0
"Row7132","0015363902",15.0,43.0,"23","C","F","Midlands","East","Tin",0.009999999999999998,8.0,1.0,1.0
"Row7133","0015367525",10.0,44.0,"03","A","F","South East","London","Gold",6053.349999999999,,1.0,1.0
"Row7134","0015372669",9.0,52.0,"04","A","M","South East","S & S East","Gold",6000.0,1.0,0.0,0.0
"Row7135","0015383989",12.0,34.0,"08","B","F","South East","London","Tin",0.009999999999999998,4.0,1.0,1.0
"Row7136","0015387003",13.0,34.0,"53","F","F","South West","S West","Tin",0.009999999999999998,4.0,1.0,1.0
"Row7137","0015394212",8.0,49.0,"12","B","M","South East","S & S East","Gold",6000.0,6.0,1.0,1.0
"Row7138","0015395375",7.0,63.0,"01","A","U","Midlands","Midlands","Gold",6000.0,5.0,0.0,0.0
"Row7139","0015398579",8.0,,"08","B",,"South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row7140","0015399079",,52.0,"04","A","M","South East","London","Tin",0.009999999999999998,26.0,0.0,0.0
"Row7141","0015400581",8.0,62.0,"09","B","F","North","Yorkshire","Silver",3000.0,8.0,0.0,0.0
"Row7142","0015400646",2.0,50.0,"12","B","F","South East","London","Gold",6000.0,1.0,0.0,0.0
"Row7143","0015403467",,32.0,"51","F","M","South West","S West","Tin",0.009999999999999998,8.0,0.0,0.0
"Row7144","0015405893",6.0,44.0,"19","C","M","South East","S & S East","Tin",0.009999999999999998,4.0,0.0,0.0
"Row7145","0015406679",10.0,50.0,"25","C","U","North","N West","Silver",50.0,9.0,0.0,0.0
"Row7146","0015409937",6.0,42.0,"16","C","M","South East","London","Silver",500.0,9.0,0.0,0.0
"Row7147","0015413438",11.0,57.0,"52","F",,"Midlands","Midlands","Platinum",45553.34,11.0,0.0,0.0
"Row7148","0015421325",10.0,42.0,"31","D","M","Scottish","C Scotland","Silver",600.0,4.0,0.0,0.0
"Row7149","0015421775",8.0,74.0,,,"M","Midlands","Ulster","Gold",14500.0,4.0,0.0,0.0
"Row7150","0015421783",6.0,36.0,"14","B","F","Midlands","East","Silver",650.0,7.0,0.0,0.0
